id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
241256,19652,KDRA,7515,100,ASP,1,0,02,36.61119842529297,-116.03900146484375,3140,34,,20,36.62820053100586,-116.0250015258789,3314,214,
241259,3635,KLBF,8001,150,CON,1,0,12,41.13219833,-100.6900024,2776,126,,30,41.11940002,-100.6669998,2768,306,
241260,3635,KLBF,4436,100,ASP,1,0,17,41.132999420166016,-100.69300079345703,2774,181.1,,35,41.12089920043945,-100.69300079345703,2773,1.1,301
241261,5448,PHKO,11000,150,ASP,1,0,17,19.7539005279541,-156.04400634765625,47,185,,35,19.72369956970215,-156.0469970703125,37,5,
241262,3717,KMYR,9503,150,ASP,1,0,18,33.692501068115234,-78.93150329589844,22,168,,36,33.66699981689453,-78.92510223388672,21,348,
241264,19857,KFDY,5883,100,ASP,1,0,07,41.01139831542969,-83.68119812011719,795,68.7,324,25,41.01729965209961,-83.66130065917969,810,248.7,1000
241265,19857,KFDY,6499,100,ASP,1,0,18,41.01879883,-83.66609955,805,180.3,,36,41.00099945,-83.66629791,804,0.3,
241266,3595,KHTS,3007,60,ASP,1,1,03,38.35940170288086,-82.55670166015625,828,22.4,,21,38.36709976196289,-82.55269622802734,827,202.4,
241267,3595,KHTS,7017,150,ASP,1,0,12,38.37170029,-82.57009888,827,112.4,,30,38.3647995,-82.5490036,828,292.4,
241268,3541,KFSD,9000,150,CON,1,0,03,43.57260132,-96.75370026,1423,34.9,,21,43.59289932,-96.73429871,1429,214.9,
241269,3541,KFSD,3151,75,CON,1,0,09,43.57799911,-96.74749756,1422,103.2,,27,43.57600021,-96.73600006,1421,283.2,
241270,3541,KFSD,8000,150,ASP,1,0,15,43.593101501464844,-96.74610137939453,1426,155,,33,43.57320022583008,-96.7332992553711,1422,335,
241272,21184,KTDW,3000,60,ASP,1,0,05,35.16550064086914,-101.8290023803711,3642,55.9,,23,35.170101165771484,-101.82099914550781,3626,235.9,
241273,21184,KTDW,5098,60,ASP,1,0,17,35.17810059,-101.8259964,3647,179.9,290,35,35.16410065,-101.8259964,3640,359.9,
241280,19905,KFUL,3121,75,ASP,1,0,06,33.871071,-117.984838,85,77,427,24,33.873,-117.9748,95,257,253
241281,20647,KNLC,13501,200,CON,1,0,14R,36.33599854,-119.961998,232,156,,32L,36.30210114,-119.9440002,231,336,
241282,20647,KNLC,13502,200,CON,1,0,14L,36.364200592041016,-119.96099853515625,221,156,,32R,36.330299377441406,-119.94200134277344,226,336,
241283,5390,PANN,1980,80,GRS,1,0,04R,64.54550171,-149.0839996,365,59,,22L,64.54910278,-149.0700073,365,239,
241284,5390,PANN,4600,100,ASP,1,0,04L,64.54560089111328,-149.08700561523438,368,59,,22R,64.5521011352539,-149.06199645996094,364,239,
241285,21301,KUOS,3700,50,ASP,1,0,07,35.202702,-85.904297,1953,64,,25,35.2071,-85.893204,1953,244,200
241288,20105,KHXD,5000,100,ASP,1,0,03,32.219101,-80.7005,19,26,297,21,32.229698,-80.694397,13,206,403
241291,19371,KBGE,4500,150,ASP,0,1,05R,,,128,50,,23L,,,134,230,
241292,19371,KBGE,5000,150,ASP,0,1,05L,,,134,50,,23R,,,,230,
241293,19371,KBGE,5502,149,ASP,1,0,09,30.9727993,-84.64330292,142,90,,27,30.97290039,-84.6257019,128,270,
241294,19371,KBGE,5100,150,ASP,0,1,09R,,,134,90,,27L,,,134,270,
241295,19371,KBGE,5003,100,ASP,0,0,14,30.975400924682617,-84.6448974609375,135,139,,32,30.965099334716797,-84.6343002319336,134,319,
241297,3360,KACK,6303,150,ASP,1,0,06,41.24689865112305,-70.07250213623047,29,44.9,551,24,41.25920104980469,-70.0562973022461,48,224.9,
241298,3360,KACK,2696,50,ASP,0,1,12,41.2528,-70.062202,35,107,,30,41.250599,-70.052803,40,287,
241299,3360,KACK,4500,100,ASP,1,0,15,41.25799942,-70.06079865,46,135,,33,41.25019836,-70.05049896,42,315,
241302,20361,KLNN,5028,100,ASP,1,0,05,41.68040084838867,-81.39739990234375,624,44.6,428,23,41.69029998779297,-81.3844985961914,620,224.6,
241303,20361,KLNN,4272,100,ASP,1,0,10,41.682498931884766,-81.39610290527344,624,90.5,400,28,41.68239974975586,-81.38050079345703,626,270.5,1124
241305,3758,KOSU,3562,100,ASP,1,0,05,40.07630157,-83.07839966,903,48.7,,23,40.08269882,-83.06890106,892,228.7,
241306,3758,KOSU,5004,100,ASP,1,0,09R,40.07709884643555,-83.08159637451172,901,87.1,,27L,40.07789993286133,-83.0636978149414,889,267.1,
241307,3758,KOSU,2994,100,ASP,1,0,09L,40.082698822021484,-83.07890319824219,904,87.1,,27R,40.083099365234375,-83.06819915771484,891,267.1,
241308,3758,KOSU,3438,100,ASP,0,1,14,40.08399963378906,-83.07669830322266,900,136.2,,32,40.07720184326172,-83.06819915771484,893,316.2,
241312,3472,KCVO,3100,75,ASP,1,0,10,44.501244,-123.289316,241,112,150,28,44.498294,-123.279107,244,292,
241313,3472,KCVO,5900,150,ASP,1,0,17,44.503502,-123.291,241,187,,35,44.4874,-123.293999,245,7,
241315,20536,KMNN,5000,100,ASP,1,0,07,40.61140060424805,-83.07129669189453,989,59.9,,25,40.61830139160156,-83.05570220947266,993,239.9,
241316,20536,KMNN,3498,100,ASP,1,0,13,40.62070083618164,-83.06880187988281,986,119.9,,31,40.61589813232422,-83.05789947509766,989,299.9,
241318,19843,KFAF,3025,75,ASP,1,0,14,37.13499832,-76.61329651,10,128,,32,37.12990189,-76.604599,9,308,
241319,3586,KHOP,10926,150,ASP,1,0,05,36.66120148,-87.50509644,573,44.2,895,23,36.68450165,-87.47699738,573,224.2,
241320,3586,KHOP,4500,100,ASP,0,0,18,36.67720032,-87.49639893,563,179.1,,36,36.66479874,-87.49610138,557,359.1,
241321,5369,PAGS,3010,60,ASP,0,0,02,58.420101165771484,-135.71800231933594,28,41,,20,58.426300048828125,-135.70799255371094,30,221,
241322,5369,PAGS,6720,150,ASP,1,0,11,58.432701110839844,-135.7169952392578,34,135,,29,58.419700622558594,-135.69200134277344,26,315,
241324,21113,KSTK,2500,150,GVL,0,0,04,40.610298,-103.267998,4032,45,,22,40.6152,-103.261002,4029,225,
241325,21113,KSTK,5201,75,ASP,1,0,15,40.6231,-103.266998,4034,166,411,33,40.6106,-103.263001,4024,346,
241331,3879,KSGF,7003,150,CON,1,0,02,37.235599517822266,-93.38919830322266,1264,22,,20,37.253501892089844,-93.38030242919922,1262,202,
241332,3879,KSGF,8000,150,PEM,1,0,14,37.25519943237305,-93.40049743652344,1260,142,,32,37.237998962402344,-93.38349914550781,1268,322,
241337,19295,KAPT,3498,75,ASP,1,0,04,35.05690002,-85.58889771,641,38,,22,35.0644989,-85.58170319,641,218,
241338,20970,KRVL,5001,75,ASP,1,0,06,40.67290115356445,-77.63359832763672,816,48.8,,24,40.68190002441406,-77.62000274658203,810,228.8,
241339,19465,KCBK,2600,80,GRS,0,0,04,39.42539978027344,-101.0479965209961,3161,46,,22,39.43040084838867,-101.04100036621094,3170,226,
241340,19465,KCBK,2660,90,GRS,0,0,12,39.428001403808594,-101.0479965209961,3167,136,,30,39.42290115356445,-101.04100036621094,3152,316,
241341,19465,KCBK,5110,75,CON,1,0,17,39.43529892,-101.0479965,3186,180,,35,39.4211998,-101.0479965,3153,360,
241342,3501,KEAU,8101,150,CON,1,0,04,44.85929870605469,-91.4926986694336,887,45,800,22,44.875,-91.47059631347656,913,225,
241343,3501,KEAU,5000,100,CON,1,0,14,44.86880112,-91.49479675,883,139,,32,44.85850143,-91.48210144,888,319,
241345,20788,KOYM,4300,75,ASP,1,0,10,41.412498474121094,-78.510498046875,1902,90,,28,41.412498474121094,-78.49479675292969,1934,270,
241346,20751,KONO,5006,100,ASP,1,0,15,44.0257,-117.015999,2193,159,220,33,44.014702,-117.011002,2189,339,
241348,19489,KCGE,4477,75,ASP,1,0,16,38.54430008,-76.03500366,19,144,,34,38.53440094,-76.02580261,16,324,
241360,20679,KO22,2607,50,TURF-G,0,0,11,38.032823,-120.420164,2112,134,,29,38.028228,-120.41453,2090,314,
241361,20679,KO22,4673,75,ASP,1,0,17,38.036682,-120.411633,2132,190,605,35,38.024199,-120.414308,2086,10,392
241366,3653,KLRU,7501,105,ASP,1,0,04,32.284599,-106.931999,4436,55,,22,32.296501,-106.912003,4452,235,
241367,3653,KLRU,6069,100,ASP,1,0,08,32.28499984741211,-106.93199920654297,4437,90,,26,32.28499984741211,-106.91300201416016,4436,270,
241368,3653,KLRU,7506,100,ASP,1,0,12,32.29919815,-106.9300003,4456,135,,30,32.2845993,-106.913002,4436,315,
241370,20711,KOBE,5000,100,ASP,1,0,05,27.25889969,-80.85420227,34,44,,23,27.26889992,-80.84329987,34,224,
241371,20711,KOBE,4001,75,ASP,0,0,14,27.26670074,-80.85420227,34,135,,32,27.25889969,-80.84559631,34,315,
241372,20871,KPSF,5792,101,ASP,1,0,08,42.42380142,-73.30239868,1194,64.2,,26,42.42969894,-73.28569794,1144,244.2,
241373,20871,KPSF,3147,76,ASP,1,0,14,42.42959976,-73.29669952,1171,122.9,,32,42.42440033,-73.28579712,1142,302.9,
241375,3922,KTIW,5002,100,ASP,1,0,17,47.27470016,-122.5770035,289,187,,35,47.26110077,-122.5790024,292,7,
241376,21055,KSEZ,5132,100,ASP,1,0,03,34.84370041,-111.7949982,4736,45.8,,21,34.85350037,-111.7819977,4827,225.8,
241377,3478,KDAB,3195,100,ASP,1,0,07R,29.176000595092773,-81.05680084228516,28,65,,25L,29.17970085144043,-81.04779815673828,32,245,
241378,3478,KDAB,10500,150,ASP,1,0,07L,29.17259979248047,-81.07779693603516,28,65,690,25R,29.18470001220703,-81.04789733886719,32,245,
241379,3478,KDAB,6001,150,ASP,1,0,16,29.190900802612305,-81.0562973022461,31,157,,34,29.17569923400879,-81.04900360107422,32,337,
241380,3483,KDCA,7169,150,ASP,1,0,01,38.84239959716797,-77.03679656982422,12,356,,19,38.86119842529297,-77.0386962890625,13,176,
241381,3483,KDCA,5000,150,ASP,1,0,04,38.84230041503906,-77.04080200195312,13,26,,22,38.854400634765625,-77.0333023071289,11,206,
241382,3483,KDCA,5204,150,ASP,1,0,15,38.861698150634766,-77.0438003540039,15,142.7,,33,38.85029983520508,-77.03269958496094,11,322.7,
241384,3728,KNHK,5021,75,ASP,0,0,02,38.2765998840332,-76.4209976196289,37,8.1,,20,38.290199279785156,-76.4186019897461,25,188.1,
241385,3728,KNHK,11799,200,PEM,1,0,06,38.27690125,-76.42160034,39,49.1,,24,38.29809952,-76.39050293,20,229.1,
241386,3728,KNHK,9732,200,PEM,1,0,14,38.29430008,-76.4233017,27,126,,32,38.27859879,-76.39589691,16,306,
241388,20874,KPSX,5001,150,CON,0,0,08,28.73040008544922,-96.26210021972656,11,90.2,,26,28.730300903320312,-96.24649810791016,12,270.2,
241389,20874,KPSX,5001,150,CON,1,0,13,28.73069953918457,-96.2573013305664,12,135.2,,31,28.72100067138672,-96.24639892578125,14,315.2,
241390,20874,KPSX,5001,150,CON,0,0,18,28.7332,-96.246696,11,180,,36,28.7194,-96.246803,14,,
241394,3436,KBYH,11602,150,PEM,1,0,18,35.98030090332031,-89.94400024414062,250,180,,36,35.94839859008789,-89.94400024414062,252,360,
241398,3433,KBVY,4755,100,ASP,1,0,09,42.57970047,-70.92549896,69,74.2,,27,42.58340073,-70.9076004,90,254.2,
241399,3433,KBVY,5001,100,ASP,1,0,16,42.59189987,-70.92189789,90,140.7,239,34,42.58209991,-70.91100311,87,320.7,
241402,3363,KACY,6145,150,PEM,1,0,04,39.4496994,-74.58519745,61,27.9,,22,39.46459961,-74.57489777,67,207.9,
241403,3363,KACY,10001,150,ASP,1,0,13,39.46429825,-74.59100342,75,118.1,,31,39.45140076,-74.55970001,63,298.1,
241405,18930,K5T9,5506,100,ASPH-F,1,0,13,28.86240005493164,-100.5199966430664,887,,,31,28.851699829101562,-100.50700378417969,882,,
241406,3921,KTIK,10000,200,PEM,1,0,13,35.4249,-97.404297,1226,131,,31,35.406799,-97.378998,1277,311,
241407,3921,KTIK,11100,200,PEM,1,0,18,35.429001,-97.382103,1260,180,,36,35.398499,-97.382103,1291,,
241408,21228,KTTD,5399,150,ASP,1,0,07,45.549198150634766,-122.41200256347656,28,89,,25,45.54949951171875,-122.39099884033203,39,269,
241415,3502,KECG,4518,150,PEM,1,1,01,36.25379943847656,-76.1791000366211,10,3,299,19,36.26620101928711,-76.17839813232422,8,183,
241416,3502,KECG,7219,150,CON,1,0,10,36.26129913330078,-76.18419647216797,11,92.4,,28,36.260501861572266,-76.15969848632812,10,272.4,
241419,21086,KSMN,5510,75,ASP,1,0,17,45.13079834,-113.8799973,4036,188,,35,45.1167984,-113.8830032,4043,8,
241421,3959,KYKN,3380,75,ASP,1,0,01,42.910099029541016,-97.38629913330078,1274,21,,19,42.918800354003906,-97.38169860839844,1282,201,
241422,3959,KYKN,6094,100,CON,1,0,13,42.92430115,-97.39440155,1306,140,,31,42.91149902,-97.37969971,1271,320,
241423,3794,KPUB,10498,150,ASP,0,0,08R,38.28530121,-104.5019989,4654,88.3,,26L,38.28570175,-104.4869995,4641,268.3,
241424,3794,KPUB,4690,75,ASP,1,0,08L,38.28710175,-104.5100021,4667,88.3,,26R,38.2879982,-104.473999,4646,268.3,
241425,3794,KPUB,8268,150,ASP,0,1,12,38.30419921875,-104.50399780273438,4725,133,,30,38.288700103759766,-104.48200225830078,4654,313,
241426,3794,KPUB,8310,150,ASP,1,0,17,38.30419922,-104.5039978,4726,178.3,,35,38.28139877,-104.5029984,4645,358.3,
241431,19982,KGTR,8003,150,ASP,1,0,18,33.45930099,-88.59130096,260,180,,36,33.44139862,-88.59149933,256,360,
241432,3787,KPQI,7441,150,ASP,1,0,01,46.68119812,-68.04560089,454,346.4,,19,46.70100021,-68.05290222,534,166.4,
241433,3787,KPQI,6000,100,ASP,1,0,10,46.684299,-68.050797,473,76,,28,46.6884,-68.027702,473,256,
241439,19421,KBVX,6002,150,ASP,1,0,08,35.723099,-91.661102,452,80,,26,35.726002,-91.641197,464,260,
241440,19421,KBVX,2804,60,ASP,0,0,18,35.7337,-91.639397,435,181,,36,35.725201,-91.639603,463,1,
241441,20513,KMJQ,2282,300,GRS,0,0,04,43.64720154,-94.98880005,,48,,22,43.65129852,-94.98249817,,228,
241442,20513,KMJQ,3591,75,ASP,1,0,13,43.65420150756836,-94.9916000366211,1431,139,,31,43.64690017700195,-94.98259735107422,1445,319,
241443,19409,KBTF,4634,70,ASP,1,0,17,40.875599,-111.927002,,180,390,35,40.862801,-111.927002,,360,390
241452,20480,KMCE,5914,150,ASP,1,0,12,37.29079819,-120.5210037,155,138.6,,30,37.27870178,-120.5070038,155,318.6,
241458,20087,KHSE,3002,75,ASP,0,0,07,35.23049927,-75.62200165,10,56.6,,25,35.23509979,-75.61360168,17,236.6,
241459,18750,K3W7,4199,75,ASP,1,0,03,47.918399810791016,-119.08999633789062,1588,51,,21,47.92559814453125,-119.07599639892578,1588,231,
241462,3563,KGRF,6124,150,ASP,1,0,15,47.08739853,-122.5839996,290,167,,33,47.07099915,-122.5780029,301,347,
241466,19376,KBIE,4401,75,ASP,1,0,14,40.305,-96.759499,1319,143,,32,40.295399,-96.750099,1311,323,
241467,19376,KBIE,5602,100,PEM,1,0,18,40.309799,-96.753601,1324,180,,36,40.294399,-96.753502,1304,360,
241469,5353,PADQ,7534,150,ASP,1,0,08,57.752201,-152.518997,68,92,1129,26,57.751499,-152.479996,15,272,
241470,5353,PADQ,5400,150,ASP,1,0,11,57.75490189,-152.5019989,32,127,440,29,57.74599838,-152.4799957,25,307,
241471,5353,PADQ,5010,150,ASP,1,0,01,57.740299,-152.492996,36,22,,19,57.752899,-152.483002,22,202,
241473,20153,KIDG,3172,50,ASP,1,0,12,42.33489990234375,-95.44989776611328,1237,121.7,350,30,42.330299377441406,-95.43990325927734,1244,301.7,290
241474,20885,KPVC,3502,100,ASP,1,0,07,42.06980133,-70.2263031,9,59,,25,42.0746994,-70.21520233,9,239,
241476,19967,KGNG,5371,75,ASP,1,0,07,42.91650009,-114.7740021,3661,84,,25,42.9178009,-114.7559967,3728,264,
241477,21325,KVIS,6562,150,ASP,1,0,12,36.32500076,-119.401001,292,134.9,275,30,36.31230164,-119.3850021,295,314.9,
241479,20468,KMAC,4694,100,ASP,1,0,10,32.823002,-83.570999,413,102,255,28,32.821602,-83.555801,415,282,254
241480,20468,KMAC,3614,75,ASP,0,1,15,32.826199,-83.563499,451,147,1000,33,32.817799,-83.557098,411,327,
241481,19752,KELN,5590,150,ASP,0,1,07,47.031399,-120.542999,1710,88,,25,47.031898,-120.521004,1755,268,
241482,19752,KELN,4300,150,CON,1,0,11,47.03889846801758,-120.53500366210938,1763,133,,29,47.030799865722656,-120.52300262451172,1747,313,
241483,5458,PHUP,3800,75,ASP,1,0,07,20.263999938964844,-155.86500549316406,90,76,,25,20.26650047302246,-155.85499572753906,77,256,
241489,3941,KUKI,4423,150,ASP,1,0,15,39.13190079,-123.2020035,614,168.4,,33,39.11999893,-123.1989975,602,348.4,
241491,19913,KFXY,2707,60,ASP,1,0,09,43.23789978,-93.63300323,1229,94.7,,27,43.23730087,-93.62290192,1203,274.7,
241492,19913,KFXY,5796,100,ASP,1,0,15,43.24060059,-93.62689972,1207,154.8,,33,43.2262001,-93.61769867,1203,334.8,
241495,20476,KMBO,4444,75,ASP,1,0,17,32.444801330566406,-90.10369873046875,326,175,,35,32.43259811401367,-90.10250091552734,326,355,200
241496,20848,KPNA,8900,100,ASP,1,0,11,42.80130005,-109.8190002,7086,122.8,,29,42.79069901,-109.7969971,7065,302.8,
241497,19302,KARB,3505,75,CON,1,0,06,42.22019958496094,-83.7500991821289,831,55,,24,42.225799560546875,-83.7396011352539,826,235,
241498,19302,KARB,2750,110,GRS,0,1,12,42.224998474121094,-83.75090026855469,839,122.2,,30,42.22090148925781,-83.74220275878906,839,302.2,
241502,3531,KFLL,8000,150,ASP,1,0,10R,26.065885543823242,-80.1583480834961,10,90,,28L,26.06574249267578,-80.13398742675781,65,270,
241503,3531,KFLL,9000,150,ASP,1,0,10L,26.076900482177734,-80.16649627685547,6,90,577,28R,26.076799392700195,-80.13909912109375,5,270,604
241505,20096,KHUM,4999,185,CON,1,0,12,29.57089996,-90.66690063,6,125.5,,30,29.56290054,-90.65409851,9,305.5,
241506,20096,KHUM,6509,150,CON,1,0,18,29.575001,-90.660301,8,179,,36,29.5571,-90.6604,6,359,
241509,20221,KJSO,5006,75,ASP,1,0,14,31.87459946,-95.22260284,677,140,,32,31.86400032,-95.21219635,657,320,
241511,21288,KUES,5849,100,CON,1,0,10,43.04389954,-88.24970245,897,102,,28,43.04059982,-88.228302,906,282,
241512,21288,KUES,3599,75,ASP,1,0,18,43.04389954,-88.23320007,906,177.9,,36,43.03409958,-88.23449707,911,357.9,
241514,20518,KMKO,4498,75,ASP,0,0,04,35.6570015,-95.37110138,611,46.6,,22,35.66550064,-95.36009979,596,226.6,
241515,20518,KMKO,7202,150,CON,1,0,13,35.66070175,-95.36669922,607,136.6,,31,35.64640045,-95.34999847,580,316.6,
241516,20518,KMKO,1904,60,ASP,0,0,18,35.66590118,-95.36250305,,180,,36,35.66070175,-95.36250305,,360,
241521,20564,KMTH,5008,100,ASP,1,0,07,24.723499298095703,-81.05829620361328,5,67,,25,24.72879981994629,-81.04440307617188,5,247,
241524,21066,KSHD,6002,150,ASP,1,0,05,38.25740051269531,-78.90290069580078,1174,38.2,,23,38.270301818847656,-78.88999938964844,1201,218.2,
241529,3618,KJAC,6300,150,ASP,1,0,01,43.59920120239258,-110.74199676513672,6413,19.5,,19,43.615501403808594,-110.73400115966797,6451,199.5,
241530,21205,KTNP,5531,75,ASP,1,0,08,34.134300231933594,-115.9530029296875,1877,90,,26,34.1343994140625,-115.93499755859375,1787,270,
241531,21205,KTNP,3797,50,ASP,1,0,17,34.13270187,-115.947998,1854,180,,35,34.12229919,-115.947998,1887,360,
241534,3598,KHUT,4405,100,PEM,1,0,04,38.05849838,-97.86370087,1516,42.4,400,22,38.0707016,-97.84960175,1543,222.4,
241535,3598,KHUT,7003,100,ASP,1,0,13,38.07419968,-97.87110138,1525,138.3,,31,38.05989838,-97.85489655,1515,318.3,
241536,3598,KHUT,4012,75,ASP,1,0,17,38.07009888,-97.8628006,1523,177.3,,35,38.0583992,-97.86209869,1517,357.3,
241540,21378,KWLW,3788,60,ASP,0,0,13,39.52119827,-122.2200012,138,145.2,,31,39.51169968,-122.2109985,129,325.2,
241541,21378,KWLW,4125,100,ASP,1,0,16,39.52270126,-122.2200012,139,178.2,,34,39.51029968,-122.2190018,134,358.2,
241544,21022,KGIC,5100,75,ASP,1,0,07,45.94260025024414,-116.13300323486328,3282,91,100,25,45.942501068115234,-116.11299896240234,3310,271,
241545,19894,KFRH,5500,100,ASP,1,0,08,38.504398345947266,-86.64630126953125,791,75.9,,26,38.50809860229492,-86.62760162353516,784,255.9,
241546,19512,KCLI,3812,75,ASP,1,0,04,44.61090088,-88.73400116,822,43,,22,44.61759949,-88.72540283,810,223,
241547,19512,KCLI,2002,170,GRS,0,0,09,44.61130142,-88.73259735,820,88,,27,44.6114006,-88.72489929,815,268,
241548,19512,KCLI,4599,75,ASP,1,0,14,44.61800003,-88.73829651,818,137,,32,44.60879898,-88.72619629,814,317,
241550,3612,KINL,2999,75,ASP,0,0,04,48.562599182128906,-93.40670013427734,1170,41.8,,22,48.56869888305664,-93.39839935302734,1181,221.8,
241551,3612,KINL,7400,150,ASP,1,0,13,48.57279968,-93.41269684,1185,136,,31,48.56000137,-93.39399719,1164,316,
241552,3887,KSLC,4893,150,ASP,1,0,14,40.785719,-111.971255,4222,153,,32,40.773758,-111.963238,4224,333,
241553,3887,KSLC,12000,150,CON,1,0,16R,40.807783,-111.999303,4221,175,,34L,40.774977,-111.995488,4226,355,
241554,3887,KSLC,12002,150,ASP,1,0,16L,40.807456,-111.976947,4226,175,,34R,40.774646,-111.973146,4221,355,
241555,3887,KSLC,9596,150,ASP,1,0,17,40.79892,-111.96209,4219,180,,35,40.772588,-111.962089,4224,360,324
241556,19285,KANQ,4540,75,ASP,1,0,05,41.635501861572266,-85.0895004272461,984,47,540,23,41.64390182495117,-85.07740020751953,995,227,
241559,19656,KDSV,3500,100,ASP,1,0,14,42.57339859,-77.71820068,635,128,,32,42.56769943,-77.70839691,660,308,
241560,19656,KDSV,2443,100,ASP,1,1,18,42.5742,-77.713402,633,169,168,36,42.5676,-77.7117,651,349,
241561,19397,KBNO,4600,60,CON,1,0,03,43.5885009765625,-118.95800018310547,4145,48,600,21,43.596900939941406,-118.94599914550781,4143,228,
241562,19397,KBNO,5101,75,ASP,1,0,12,43.59700012,-118.9639969,4147,135,,30,43.58720016,-118.9499969,4144,315,
241564,18847,K4R7,5001,75,ASP,1,0,16,30.472999572753906,-92.42569732666016,39,166,,34,30.4596004486084,-92.4218978881836,42,346,
241565,19262,KAIO,3132,75,ASP,1,0,12,41.4109993,-95.05280304,1163,123,855,30,41.40520096,-95.04090118,1144,303,
241566,19262,KAIO,1895,185,GRS,0,1,17,41.4098014831543,-95.04859924316406,,179.6,,35,41.404598236083984,-95.04859924316406,,359.6,
241567,20167,KIJX,4001,75,ASP,1,0,04,39.77090072631836,-90.24310302734375,617,45,,22,39.77870178222656,-90.23300170898438,618,225,
241568,20167,KIJX,5000,75,ASP,1,0,13,39.779300689697266,-90.24469757080078,617,135.3,,31,39.76959991455078,-90.2322006225586,621,315.3,
241571,19291,KAPA,4800,75,ASP,1,0,10,39.572898864746094,-104.8479995727539,5822,110.9,,28,39.568199157714844,-104.83200073242188,5791,290.9,
241572,19291,KAPA,7001,75,ASP,1,0,17R,39.57899856567383,-104.85399627685547,5800,178,,35L,39.55979919433594,-104.85299682617188,5866,358,
241573,19291,KAPA,10001,100,ASP,1,0,17L,39.58409881591797,-104.85099792480469,5790,178,,35R,39.55670166015625,-104.8499984741211,5883,358,
241574,19475,KCDS,4425,60,ASP,0,0,04,34.43190002441406,-100.2959976196289,1942,46.9,,22,34.44020080566406,-100.28600311279297,1949,226.9,
241575,19475,KCDS,4196,150,ASP,0,1,13,34.43190002441406,-100.2959976196289,1948,133.7,,31,34.42390060424805,-100.28600311279297,1941,313.7,
241576,19475,KCDS,5949,75,ASP,1,0,17,34.44029998779297,-100.28600311279297,1948,181.9,,35,34.42390060424805,-100.28600311279297,1954,1.9,
241583,3410,KBIX,7630,150,PEM,1,0,04,30.401899,-88.931396,23,35,1599,22,30.419001,-88.917397,17,215,1000
241585,19368,KBFR,3089,70,ASP,0,0,06,38.83539962768555,-86.4480972290039,714,57.5,,24,38.839900970458984,-86.43900299072266,723,237.5,
241586,19368,KBFR,4501,100,ASP,1,0,13,38.84560012817383,-86.45269775390625,713,129.3,,31,38.837799072265625,-86.44049835205078,724,309.3,
241587,19644,KDNL,4002,100,ASP,1,0,05,33.46080017089844,-82.0436019897461,373,45,500,23,33.46860122680664,-82.0343017578125,324,225,288
241588,19644,KDNL,3733,100,ASP,1,0,11,33.46969986,-82.04579926,422,104,326,29,33.46720123,-82.0338974,419,284,
241590,3786,KPOU,5001,100,ASP,1,0,06,41.62189865112305,-73.89199829101562,146,50.7,,24,41.63059997558594,-73.87779998779297,155,230.7,113
241591,3786,KPOU,1357,100,GRS,0,0,07,41.625,-73.88819885,,50.8,,25,41.62730026,-73.88430023,,230.8,
241592,3786,KPOU,2743,100,PEM,1,0,15,41.63019943237305,-73.88520050048828,165,139,,33,41.62459945678711,-73.87850189208984,165,319,
241599,3655,KLSF,10002,150,ASP,1,0,15,32.3429985,-84.99649811,226,144.7,,33,32.3205986,-84.97779846,226,324.7,
241600,21264,KU55,5700,75,ASP,1,0,18,37.85279846,-112.3889999,6759,196.4,,36,37.83779907,-112.3949966,6746,16.4,
241603,20556,KMQW,5001,75,ASP,1,0,03,32.09069824,-82.88249969,202,23,,21,32.10089874,-82.87750244,185,203,
241607,19579,KCXY,5000,150,ASP,1,0,08,40.21559906,-76.85849762,336,71.1,,26,40.22000122,-76.84159851,347,251.1,
241608,19579,KCXY,3778,100,ASP,1,0,12,40.21870041,-76.85949707,334,116.6,,30,40.21390152,-76.84700012,344,296.6,
241611,3630,KLAR,8503,150,ASP,1,0,03,41.30270004,-105.6869965,7283,45.6,,21,41.31900024,-105.6650009,7272,225.6,
241612,3630,KLAR,6301,100,ASP,1,0,12,41.31969833,-105.6809998,7273,134.6,,30,41.30759811,-105.6650009,7275,314.6,
241613,20277,KKLS,4391,100,ASP,1,0,12,46.12260055541992,-122.90399932861328,20,140,,30,46.113399505615234,-122.89299774169922,16,320,
241620,19780,KEVM,2685,110,GRS,0,0,05,47.42190170288086,-92.50189971923828,,51,,23,47.426700592041016,-92.49330139160156,,231,885
241621,19780,KEVM,4000,75,ASP,1,0,09,47.42399979,-92.50440216,1376,94,,27,47.42309952,-92.48750305,1369,274,
241622,19780,KEVM,2050,100,ASP,1,0,14,47.42850113,-92.50250244,1378,139,,32,47.4233017,-92.49590302,1369,319,
241623,21076,KSKX,5504,75,ASP,1,0,04,36.45370102,-105.6809998,7043,56,,22,36.46260071,-105.6640015,7088,236,
241624,20497,KMFV,5000,100,ASP,1,0,03,37.6405983,-75.76439667,46,23,,21,37.65319824,-75.75769806,47,203,
241625,19331,KAVX,3000,75,ASP,1,0,04,33.40240097,-118.4199982,1602,54,120,22,33.40729904,-118.4120026,1602,234,
